(Epoch 0 / 14)
(Iteration 237 / 490) loss:0.164099
(Iteration 238 / 490) loss:0.141376
(Iteration 239 / 490) loss:0.170995
(Iteration 240 / 490) loss:0.14963
(Iteration 241 / 490) loss:0.153793
(Iteration 242 / 490) loss:0.165925
(Iteration 243 / 490) loss:0.167465
(Iteration 244 / 490) loss:0.144159
(Iteration 245 / 490) loss:0.154124
(Iteration 246 / 490) loss:0.156703
(Iteration 247 / 490) loss:0.165192
(Iteration 248 / 490) loss:0.17423
(Iteration 249 / 490) loss:0.14833
(Iteration 250 / 490) loss:0.155261
(Iteration 251 / 490) loss:0.161422
(Iteration 252 / 490) loss:0.162177
(Iteration 253 / 490) loss:0.157134
(Iteration 254 / 490) loss:0.166492
(Iteration 255 / 490) loss:0.147382
(Iteration 256 / 490) loss:0.165066
(Iteration 257 / 490) loss:0.178769
(Iteration 258 / 490) loss:0.153216
(Iteration 259 / 490) loss:0.148435
(Iteration 260 / 490) loss:0.133628
(Iteration 261 / 490) loss:0.141649
(Iteration 262 / 490) loss:0.155835
(Iteration 263 / 490) loss:0.157775
(Iteration 264 / 490) loss:0.158598
(Iteration 265 / 490) loss:0.168269
(Iteration 266 / 490) loss:0.156618
(Iteration 267 / 490) loss:0.150894
(Iteration 268 / 490) loss:0.159622
(Iteration 269 / 490) loss:0.146653
(Iteration 270 / 490) loss:0.168435
(Iteration 271 / 490) loss:0.151039
(Iteration 272 / 490) loss:0.180873
(Iteration 273 / 490) loss:0.153033
(Iteration 274 / 490) loss:0.164813
(Iteration 275 / 490) loss:0.15957
(Iteration 276 / 490) loss:0.161809
(Iteration 277 / 490) loss:0.164178
(Iteration 278 / 490) loss:0.169411
(Iteration 279 / 490) loss:0.170069
(Iteration 280 / 490) loss:0.168797
(Iteration 281 / 490) loss:0.172676
(Iteration 282 / 490) loss:0.163035
(Iteration 283 / 490) loss:0.15386
(Iteration 284 / 490) loss:0.161513
(Iteration 285 / 490) loss:0.175502
(Iteration 286 / 490) loss:0.148453
(Iteration 287 / 490) loss:0.176129
(Iteration 288 / 490) loss:0.138791
(Iteration 289 / 490) loss:0.141039
(Iteration 290 / 490) loss:0.17186
(Iteration 291 / 490) loss:0.16338
(Iteration 292 / 490) loss:0.159439
(Iteration 293 / 490) loss:0.15863
(Iteration 294 / 490) loss:0.162388
(Iteration 295 / 490) loss:0.145358
(Iteration 296 / 490) loss:0.163986
(Iteration 297 / 490) loss:0.165944
(Iteration 298 / 490) loss:0.166006
(Iteration 299 / 490) loss:0.151842
(Iteration 300 / 490) loss:0.151849
(Iteration 301 / 490) loss:0.160113
(Iteration 302 / 490) loss:0.163714
(Iteration 303 / 490) loss:0.160308
(Iteration 304 / 490) loss:0.159515
(Iteration 305 / 490) loss:0.172498
(Iteration 306 / 490) loss:0.164489
(Iteration 307 / 490) loss:0.172834
(Iteration 308 / 490) loss:0.177867
(Iteration 309 / 490) loss:0.137229
(Iteration 310 / 490) loss:0.154478
(Iteration 311 / 490) loss:0.169936
(Iteration 312 / 490) loss:0.17825
(Iteration 313 / 490) loss:0.142744
(Iteration 314 / 490) loss:0.182922
(Iteration 315 / 490) loss:0.163745
(Iteration 316 / 490) loss:0.154781
(Iteration 317 / 490) loss:0.169243
(Iteration 318 / 490) loss:0.178167
(Iteration 319 / 490) loss:0.152607
(Iteration 320 / 490) loss:0.160888
(Iteration 321 / 490) loss:0.153601
(Iteration 322 / 490) loss:0.163098
(Iteration 323 / 490) loss:0.153222
(Iteration 324 / 490) loss:0.167501
(Iteration 325 / 490) loss:0.157073
(Iteration 326 / 490) loss:0.166597
(Iteration 327 / 490) loss:0.167661
(Iteration 328 / 490) loss:0.168644
(Iteration 329 / 490) loss:0.177101
(Iteration 330 / 490) loss:0.172201
(Iteration 331 / 490) loss:0.143644
(Iteration 332 / 490) loss:0.154979
(Iteration 333 / 490) loss:0.1686
(Iteration 334 / 490) loss:0.164131
(Iteration 335 / 490) loss:0.187301
(Iteration 336 / 490) loss:0.190913
(Iteration 337 / 490) loss:0.16322
(Iteration 338 / 490) loss:0.164943
(Iteration 339 / 490) loss:0.156571
(Iteration 340 / 490) loss:0.163214
(Iteration 341 / 490) loss:0.132403
(Iteration 342 / 490) loss:0.153288
(Iteration 343 / 490) loss:0.165722
(Iteration 344 / 490) loss:0.164113
(Iteration 345 / 490) loss:0.164449
(Iteration 346 / 490) loss:0.161872
(Iteration 347 / 490) loss:0.162191
(Iteration 348 / 490) loss:0.155848
(Iteration 349 / 490) loss:0.165587
(Iteration 350 / 490) loss:0.152339
(Iteration 351 / 490) loss:0.158353
(Iteration 352 / 490) loss:0.157494
(Iteration 353 / 490) loss:0.153413
(Iteration 354 / 490) loss:0.158454
(Iteration 355 / 490) loss:0.144792
(Iteration 356 / 490) loss:0.166897
(Iteration 357 / 490) loss:0.170512
(Iteration 358 / 490) loss:0.146792
(Iteration 359 / 490) loss:0.166858
(Iteration 360 / 490) loss:0.159709
(Iteration 361 / 490) loss:0.163507
(Iteration 362 / 490) loss:0.156362
(Iteration 363 / 490) loss:0.157535
(Iteration 364 / 490) loss:0.147947
(Iteration 365 / 490) loss:0.159815
(Iteration 366 / 490) loss:0.167003
(Iteration 367 / 490) loss:0.147635
(Iteration 368 / 490) loss:0.165457
(Iteration 369 / 490) loss:0.192345
(Iteration 370 / 490) loss:0.159697
(Iteration 371 / 490) loss:0.153884
(Iteration 372 / 490) loss:0.167295
(Iteration 373 / 490) loss:0.165325
(Iteration 374 / 490) loss:0.15185
(Iteration 375 / 490) loss:0.179088
(Iteration 376 / 490) loss:0.160961
(Iteration 377 / 490) loss:0.162711
(Iteration 378 / 490) loss:0.143482
(Iteration 379 / 490) loss:0.174292
(Iteration 380 / 490) loss:0.161457
(Iteration 381 / 490) loss:0.185346
(Iteration 382 / 490) loss:0.167382
(Iteration 383 / 490) loss:0.169633
(Iteration 384 / 490) loss:0.158717
(Iteration 385 / 490) loss:0.138205
(Iteration 386 / 490) loss:0.169046
(Iteration 387 / 490) loss:0.152137
(Iteration 388 / 490) loss:0.144439
(Iteration 389 / 490) loss:0.154225
(Iteration 390 / 490) loss:0.15628
(Iteration 391 / 490) loss:0.16665
(Iteration 392 / 490) loss:0.161556
(Iteration 393 / 490) loss:0.166035
(Iteration 394 / 490) loss:0.158889
(Iteration 395 / 490) loss:0.156727
(Iteration 396 / 490) loss:0.185009
(Iteration 397 / 490) loss:0.184893
(Iteration 398 / 490) loss:0.162143
(Iteration 399 / 490) loss:0.157592
(Iteration 400 / 490) loss:0.152781
(Iteration 401 / 490) loss:0.165137
(Iteration 402 / 490) loss:0.166837
(Iteration 403 / 490) loss:0.170042
(Iteration 404 / 490) loss:0.172418
(Iteration 405 / 490) loss:0.141272
(Iteration 406 / 490) loss:0.154925
(Iteration 407 / 490) loss:0.171509
(Iteration 408 / 490) loss:0.173327
(Iteration 409 / 490) loss:0.18765
(Iteration 410 / 490) loss:0.170507
(Iteration 411 / 490) loss:0.171335
(Iteration 412 / 490) loss:0.161947
(Iteration 413 / 490) loss:0.165086
(Iteration 414 / 490) loss:0.174133
(Iteration 415 / 490) loss:0.178238
(Iteration 416 / 490) loss:0.156386
(Iteration 417 / 490) loss:0.150803
(Iteration 418 / 490) loss:0.151654
(Iteration 419 / 490) loss:0.170949
(Iteration 420 / 490) loss:0.158793
(Iteration 421 / 490) loss:0.159936
(Iteration 422 / 490) loss:0.164098
(Iteration 423 / 490) loss:0.13675
(Iteration 424 / 490) loss:0.153978
(Iteration 425 / 490) loss:0.194674
(Iteration 426 / 490) loss:0.153618
(Iteration 427 / 490) loss:0.162344
(Iteration 428 / 490) loss:0.16696
(Iteration 429 / 490) loss:0.161887
(Iteration 430 / 490) loss:0.167498
(Iteration 431 / 490) loss:0.154145
(Iteration 432 / 490) loss:0.173208
(Iteration 433 / 490) loss:0.148403
(Iteration 434 / 490) loss:0.168444
(Iteration 435 / 490) loss:0.167252
(Iteration 436 / 490) loss:0.137263
(Iteration 437 / 490) loss:0.167669
(Iteration 438 / 490) loss:0.174403
(Iteration 439 / 490) loss:0.149192
(Iteration 440 / 490) loss:0.164603
(Iteration 441 / 490) loss:0.170642
(Iteration 442 / 490) loss:0.156136
(Iteration 443 / 490) loss:0.166802
(Iteration 444 / 490) loss:0.156864
(Iteration 445 / 490) loss:0.173673
(Iteration 446 / 490) loss:0.163868
(Iteration 447 / 490) loss:0.150494
(Iteration 448 / 490) loss:0.159327
(Iteration 449 / 490) loss:0.155015
(Iteration 450 / 490) loss:0.137583
(Iteration 451 / 490) loss:0.177851
(Iteration 452 / 490) loss:0.169815
(Iteration 453 / 490) loss:0.151459
(Iteration 454 / 490) loss:0.163626
(Iteration 455 / 490) loss:0.14031
(Iteration 456 / 490) loss:0.165721
(Iteration 457 / 490) loss:0.159093
(Iteration 458 / 490) loss:0.155981
(Iteration 459 / 490) loss:0.158378
(Iteration 460 / 490) loss:0.15277
(Iteration 461 / 490) loss:0.13821
(Iteration 462 / 490) loss:0.154918
(Iteration 463 / 490) loss:0.177691
(Iteration 464 / 490) loss:0.151245
(Iteration 465 / 490) loss:0.169743
(Iteration 466 / 490) loss:0.146961
(Iteration 467 / 490) loss:0.155269
(Iteration 468 / 490) loss:0.152877
(Iteration 469 / 490) loss:0.156211
(Iteration 470 / 490) loss:0.181615
(Iteration 471 / 490) loss:0.152043
(Iteration 472 / 490) loss:0.157098
(Iteration 473 / 490) loss:0.160439
(Iteration 474 / 490) loss:0.17365
(Iteration 475 / 490) loss:0.155614
(Iteration 476 / 490) loss:0.151049
(Iteration 477 / 490) loss:0.147197
(Iteration 478 / 490) loss:0.185904
(Iteration 479 / 490) loss:0.163884
(Iteration 480 / 490) loss:0.182634
(Iteration 481 / 490) loss:0.159377
(Iteration 482 / 490) loss:0.146277
(Iteration 483 / 490) loss:0.160534
(Iteration 484 / 490) loss:0.157534
(Iteration 485 / 490) loss:0.167634
(Iteration 486 / 490) loss:0.167727
(Iteration 487 / 490) loss:0.171573
(Iteration 488 / 490) loss:0.168297
(Iteration 489 / 490) loss:0.162273
training accuracy: 0.432816
validate accuracy: 0.442
(Epoch 8 / 14)
(Iteration 0 / 490) loss:0.16493
(Iteration 1 / 490) loss:0.152566
(Iteration 2 / 490) loss:0.141237
(Iteration 3 / 490) loss:0.165984
(Iteration 4 / 490) loss:0.146638
(Iteration 5 / 490) loss:0.150661
(Iteration 6 / 490) loss:0.165066
(Iteration 7 / 490) loss:0.159732
(Iteration 8 / 490) loss:0.172376
(Iteration 9 / 490) loss:0.150133
(Iteration 10 / 490) loss:0.155693
(Iteration 11 / 490) loss:0.155521
(Iteration 12 / 490) loss:0.145104
(Iteration 13 / 490) loss:0.145977
(Iteration 14 / 490) loss:0.153172
(Iteration 15 / 490) loss:0.152373
(Iteration 16 / 490) loss:0.152499
(Iteration 17 / 490) loss:0.15553
(Iteration 18 / 490) loss:0.141969
(Iteration 19 / 490) loss:0.161449
(Iteration 20 / 490) loss:0.17317
(Iteration 21 / 490) loss:0.146604
(Iteration 22 / 490) loss:0.168536
(Iteration 23 / 490) loss:0.160669
(Iteration 24 / 490) loss:0.163762
(Iteration 25 / 490) loss:0.171841
(Iteration 26 / 490) loss:0.156418
(Iteration 27 / 490) loss:0.170995
(Iteration 28 / 490) loss:0.14669
(Iteration 29 / 490) loss:0.167412
(Iteration 30 / 490) loss:0.171175
(Iteration 31 / 490) loss:0.181325
(Iteration 32 / 490) loss:0.150293
(Iteration 33 / 490) loss:0.172205
(Iteration 34 / 490) loss:0.163094
(Iteration 35 / 490) loss:0.152699
(Iteration 36 / 490) loss:0.153009
(Iteration 37 / 490) loss:0.141897
(Iteration 38 / 490) loss:0.140253
(Iteration 39 / 490) loss:0.177639
(Iteration 40 / 490) loss:0.167284
(Iteration 41 / 490) loss:0.166542
(Iteration 42 / 490) loss:0.157127
(Iteration 43 / 490) loss:0.164289
(Iteration 44 / 490) loss:0.163437
(Iteration 45 / 490) loss:0.158895
(Iteration 46 / 490) loss:0.157112
(Iteration 47 / 490) loss:0.156085
(Iteration 48 / 490) loss:0.153586
(Iteration 49 / 490) loss:0.165174
(Iteration 50 / 490) loss:0.174175
(Iteration 51 / 490) loss:0.179618
(Iteration 52 / 490) loss:0.167848
(Iteration 53 / 490) loss:0.14681
(Iteration 54 / 490) loss:0.1679
(Iteration 55 / 490) loss:0.15101
(Iteration 56 / 490) loss:0.150371
(Iteration 57 / 490) loss:0.158468
(Iteration 58 / 490) loss:0.160596
(Iteration 59 / 490) loss:0.141294
(Iteration 60 / 490) loss:0.157442
(Iteration 61 / 490) loss:0.146948
(Iteration 62 / 490) loss:0.155003
(Iteration 63 / 490) loss:0.145012
(Iteration 64 / 490) loss:0.158254
(Iteration 65 / 490) loss:0.147006
(Iteration 66 / 490) loss:0.172377
(Iteration 67 / 490) loss:0.150412
(Iteration 68 / 490) loss:0.161111
(Iteration 69 / 490) loss:0.151728
(Iteration 70 / 490) loss:0.152167
(Iteration 71 / 490) loss:0.153373
(Iteration 72 / 490) loss:0.137884
(Iteration 73 / 490) loss:0.156404
(Iteration 74 / 490) loss:0.158304
(Iteration 75 / 490) loss:0.16225
(Iteration 76 / 490) loss:0.168293
(Iteration 77 / 490) loss:0.157499
(Iteration 78 / 490) loss:0.161333
(Iteration 79 / 490) loss:0.158842
(Iteration 80 / 490) loss:0.141658
(Iteration 81 / 490) loss:0.14544
(Iteration 82 / 490) loss:0.163428
(Iteration 83 / 490) loss:0.150996
(Iteration 84 / 490) loss:0.171662
(Iteration 85 / 490) loss:0.145256
(Iteration 86 / 490) loss:0.143351
(Iteration 87 / 490) loss:0.169446
(Iteration 88 / 490) loss:0.152999
(Iteration 89 / 490) loss:0.204478
(Iteration 90 / 490) loss:0.175821
(Iteration 91 / 490) loss:0.140421
(Iteration 92 / 490) loss:0.174278
(Iteration 93 / 490) loss:0.156896
(Iteration 94 / 490) loss:0.165409
(Iteration 95 / 490) loss:0.155842
(Iteration 96 / 490) loss:0.149899
(Iteration 97 / 490) loss:0.162062
(Iteration 98 / 490) loss:0.139699
(Iteration 99 / 490) loss:0.161125
(Iteration 100 / 490) loss:0.148666
(Iteration 101 / 490) loss:0.169041
(Iteration 102 / 490) loss:0.172621
(Iteration 103 / 490) loss:0.160373
(Iteration 104 / 490) loss:0.184689
(Iteration 105 / 490) loss:0.173207
(Iteration 106 / 490) loss:0.157819
(Iteration 107 / 490) loss:0.157708
(Iteration 108 / 490) loss:0.149411
(Iteration 109 / 490) loss:0.160814
(Iteration 110 / 490) loss:0.172545
(Iteration 111 / 490) loss:0.158063
(Iteration 112 / 490) loss:0.160219
(Iteration 113 / 490) loss:0.175274
(Iteration 114 / 490) loss:0.171237
(Iteration 115 / 490) loss:0.152933
(Iteration 116 / 490) loss:0.153233
(Iteration 117 / 490) loss:0.14005
(Iteration 118 / 490) loss:0.163704
(Iteration 119 / 490) loss:0.167111
(Iteration 120 / 490) loss:0.167479
(Iteration 121 / 490) loss:0.145771
(Iteration 122 / 490) loss:0.187088
(Iteration 123 / 490) loss:0.172707
(Iteration 124 / 490) loss:0.15886
(Iteration 125 / 490) loss:0.160619
(Iteration 126 / 490) loss:0.176187
(Iteration 127 / 490) loss:0.150968
(Iteration 128 / 490) loss:0.145194
(Iteration 129 / 490) loss:0.164764
(Iteration 130 / 490) loss:0.16638
(Iteration 131 / 490) loss:0.184281
(Iteration 132 / 490) loss:0.16868
(Iteration 133 / 490) loss:0.163858
(Iteration 134 / 490) loss:0.149544
(Iteration 135 / 490) loss:0.156321
(Iteration 136 / 490) loss:0.144643
(Iteration 137 / 490) loss:0.162245
(Iteration 138 / 490) loss:0.152707
(Iteration 139 / 490) loss:0.153839
(Iteration 140 / 490) loss:0.152943
(Iteration 141 / 490) loss:0.182661
(Iteration 142 / 490) loss:0.159333
(Iteration 143 / 490) loss:0.177952
(Iteration 144 / 490) loss:0.162749
(Iteration 145 / 490) loss:0.148104
(Iteration 146 / 490) loss:0.158801
(Iteration 147 / 490) loss:0.163408
(Iteration 148 / 490) loss:0.159513
(Iteration 149 / 490) loss:0.16176
(Iteration 150 / 490) loss:0.176304
(Iteration 151 / 490) loss:0.175345
(Iteration 152 / 490) loss:0.150553
(Iteration 153 / 490) loss:0.150252
(Iteration 154 / 490) loss:0.161309
(Iteration 155 / 490) loss:0.163685
(Iteration 156 / 490) loss:0.177959
(Iteration 157 / 490) loss:0.153858
(Iteration 158 / 490) loss:0.184189
(Iteration 159 / 490) loss:0.179407
(Iteration 160 / 490) loss:0.147062
(Iteration 161 / 490) loss:0.158101
(Iteration 162 / 490) loss:0.161707
(Iteration 163 / 490) loss:0.150534
(Iteration 164 / 490) loss:0.147356
(Iteration 165 / 490) loss:0.162294
(Iteration 166 / 490) loss:0.165779
(Iteration 167 / 490) loss:0.156059
(Iteration 168 / 490) loss:0.17422
(Iteration 169 / 490) loss:0.138979
(Iteration 170 / 490) loss:0.159127
(Iteration 171 / 490) loss:0.158313
(Iteration 172 / 490) loss:0.159777
(Iteration 173 / 490) loss:0.159886
(Iteration 174 / 490) loss:0.172717
(Iteration 175 / 490) loss:0.153735
(Iteration 176 / 490) loss:0.160302
(Iteration 177 / 490) loss:0.168254
(Iteration 178 / 490) loss:0.16142
(Iteration 179 / 490) loss:0.162949
(Iteration 180 / 490) loss:0.152713
(Iteration 181 / 490) loss:0.171854
(Iteration 182 / 490) loss:0.158911
(Iteration 183 / 490) loss:0.158869
(Iteration 184 / 490) loss:0.171314
(Iteration 185 / 490) loss:0.167666
(Iteration 186 / 490) loss:0.148335
(Iteration 187 / 490) loss:0.158118
(Iteration 188 / 490) loss:0.151585
(Iteration 189 / 490) loss:0.154655
(Iteration 190 / 490) loss:0.157817
(Iteration 191 / 490) loss:0.148644
(Iteration 192 / 490) loss:0.176465
(Iteration 193 / 490) loss:0.168043
(Iteration 194 / 490) loss:0.143905
(Iteration 195 / 490) loss:0.174822
(Iteration 196 / 490) loss:0.169225
(Iteration 197 / 490) loss:0.159966
(Iteration 198 / 490) loss:0.137169
(Iteration 199 / 490) loss:0.167201
(Iteration 200 / 490) loss:0.16987
(Iteration 201 / 490) loss:0.15195
(Iteration 202 / 490) loss:0.180565
(Iteration 203 / 490) loss:0.155938
(Iteration 204 / 490) loss:0.147533
(Iteration 205 / 490) loss:0.169736
(Iteration 206 / 490) loss:0.159975
(Iteration 207 / 490) loss:0.166246
(Iteration 208 / 490) loss:0.148142
(Iteration 209 / 490) loss:0.139707
(Iteration 210 / 490) loss:0.147784
(Iteration 211 / 490) loss:0.155053
(Iteration 212 / 490) loss:0.147184
(Iteration 213 / 490) loss:0.178469
(Iteration 214 / 490) loss:0.16738
(Iteration 215 / 490) loss:0.138488
(Iteration 216 / 490) loss:0.147059
(Iteration 217 / 490) loss:0.149365
(Iteration 218 / 490) loss:0.196245
(Iteration 219 / 490) loss:0.153907
(Iteration 220 / 490) loss:0.160262
(Iteration 221 / 490) loss:0.155222
(Iteration 222 / 490) loss:0.177103
(Iteration 223 / 490) loss:0.144274
(Iteration 224 / 490) loss:0.171085
(Iteration 225 / 490) loss:0.140463
(Iteration 226 / 490) loss:0.142676
(Iteration 227 / 490) loss:0.157793
(Iteration 228 / 490) loss:0.149752
(Iteration 229 / 490) loss:0.168641
(Iteration 230 / 490) loss:0.15426
(Iteration 231 / 490) loss:0.1486
(Iteration 232 / 490) loss:0.160356
(Iteration 233 / 490) loss:0.132551
(Iteration 234 / 490) loss:0.151918
(Iteration 235 / 490) loss:0.145681
(Iteration 236 / 490) loss:0.15715
(Iteration 237 / 490) loss:0.16189
(Iteration 238 / 490) loss:0.139134
(Iteration 239 / 490) loss:0.170974
(Iteration 240 / 490) loss:0.143505
(Iteration 241 / 490) loss:0.15804
(Iteration 242 / 490) loss:0.161463
(Iteration 243 / 490) loss:0.166118
(Iteration 244 / 490) loss:0.143172
(Iteration 245 / 490) loss:0.151916
(Iteration 246 / 490) loss:0.157733
(Iteration 247 / 490) loss:0.165702
(Iteration 248 / 490) loss:0.171882
(Iteration 249 / 490) loss:0.148157
(Iteration 250 / 490) loss:0.151589
(Iteration 251 / 490) loss:0.164987
(Iteration 252 / 490) loss:0.158769
(Iteration 253 / 490) loss:0.156817
(Iteration 254 / 490) loss:0.167506
(Iteration 255 / 490) loss:0.147777
(Iteration 256 / 490) loss:0.160245
(Iteration 257 / 490) loss:0.178333
(Iteration 258 / 490) loss:0.14932
(Iteration 259 / 490) loss:0.147273
(Iteration 260 / 490) loss:0.133022
(Iteration 261 / 490) loss:0.140053
(Iteration 262 / 490) loss:0.155511
(Iteration 263 / 490) loss:0.155406
(Iteration 264 / 490) loss:0.155386
(Iteration 265 / 490) loss:0.169527
(Iteration 266 / 490) loss:0.154559
(Iteration 267 / 490) loss:0.147954
(Iteration 268 / 490) loss:0.156148
(Iteration 269 / 490) loss:0.146196
(Iteration 270 / 490) loss:0.168533
(Iteration 271 / 490) loss:0.151283
(Iteration 272 / 490) loss:0.177383
(Iteration 273 / 490) loss:0.152572
(Iteration 274 / 490) loss:0.163161
(Iteration 275 / 490) loss:0.158219
(Iteration 276 / 490) loss:0.162753
(Iteration 277 / 490) loss:0.163019
(Iteration 278 / 490) loss:0.171845
(Iteration 279 / 490) loss:0.170603
(Iteration 280 / 490) loss:0.169097
(Iteration 281 / 490) loss:0.169726
(Iteration 282 / 490) loss:0.162001
(Iteration 283 / 490) loss:0.152997
(Iteration 284 / 490) loss:0.160488
(Iteration 285 / 490) loss:0.17335
(Iteration 286 / 490) loss:0.14765
(Iteration 287 / 490) loss:0.178517
(Iteration 288 / 490) loss:0.135301
(Iteration 289 / 490) loss:0.13969
(Iteration 290 / 490) loss:0.170074
(Iteration 291 / 490) loss:0.165136
(Iteration 292 / 490) loss:0.158622
(Iteration 293 / 490) loss:0.156111
(Iteration 294 / 490) loss:0.157387
(Iteration 295 / 490) loss:0.142403
(Iteration 296 / 490) loss:0.164732
(Iteration 297 / 490) loss:0.159564
(Iteration 298 / 490) loss:0.16618
(Iteration 299 / 490) loss:0.148315
(Iteration 300 / 490) loss:0.15286
(Iteration 301 / 490) loss:0.157552
(Iteration 302 / 490) loss:0.16114
(Iteration 303 / 490) loss:0.157671
(Iteration 304 / 490) loss:0.157675
(Iteration 305 / 490) loss:0.172618
(Iteration 306 / 490) loss:0.162447
(Iteration 307 / 490) loss:0.172137
(Iteration 308 / 490) loss:0.178312
(Iteration 309 / 490) loss:0.132812
(Iteration 310 / 490) loss:0.153829
(Iteration 311 / 490) loss:0.16773
(Iteration 312 / 490) loss:0.17732
(Iteration 313 / 490) loss:0.142679
(Iteration 314 / 490) loss:0.180938
(Iteration 315 / 490) loss:0.164979
(Iteration 316 / 490) loss:0.151381
(Iteration 317 / 490) loss:0.167782
(Iteration 318 / 490) loss:0.178127
(Iteration 319 / 490) loss:0.149913
(Iteration 320 / 490) loss:0.158077
(Iteration 321 / 490) loss:0.152981
(Iteration 322 / 490) loss:0.159949
(Iteration 323 / 490) loss:0.154103
(Iteration 324 / 490) loss:0.166835
(Iteration 325 / 490) loss:0.157326
(Iteration 326 / 490) loss:0.16537
(Iteration 327 / 490) loss:0.166416
(Iteration 328 / 490) loss:0.16504
(Iteration 329 / 490) loss:0.179646
(Iteration 330 / 490) loss:0.17227
(Iteration 331 / 490) loss:0.141047
(Iteration 332 / 490) loss:0.155695
(Iteration 333 / 490) loss:0.166556
(Iteration 334 / 490) loss:0.164908
(Iteration 335 / 490) loss:0.186792
(Iteration 336 / 490) loss:0.191787
(Iteration 337 / 490) loss:0.163737
(Iteration 338 / 490) loss:0.16507
(Iteration 339 / 490) loss:0.154512
(Iteration 340 / 490) loss:0.159093
(Iteration 341 / 490) loss:0.133372
(Iteration 342 / 490) loss:0.149393
(Iteration 343 / 490) loss:0.166603
(Iteration 344 / 490) loss:0.162167
(Iteration 345 / 490) loss:0.165532
(Iteration 346 / 490) loss:0.161521
(Iteration 347 / 490) loss:0.163176
(Iteration 348 / 490) loss:0.154591
(Iteration 349 / 490) loss:0.164275
(Iteration 350 / 490) loss:0.148041
(Iteration 351 / 490) loss:0.154016
(Iteration 352 / 490) loss:0.157512
(Iteration 353 / 490) loss:0.151433
(Iteration 354 / 490) loss:0.154299
(Iteration 355 / 490) loss:0.137303
(Iteration 356 / 490) loss:0.167227
(Iteration 357 / 490) loss:0.168188
(Iteration 358 / 490) loss:0.143003
(Iteration 359 / 490) loss:0.165816
(Iteration 360 / 490) loss:0.159784
(Iteration 361 / 490) loss:0.162111
(Iteration 362 / 490) loss:0.158788
(Iteration 363 / 490) loss:0.154975
(Iteration 364 / 490) loss:0.144876
(Iteration 365 / 490) loss:0.162537
(Iteration 366 / 490) loss:0.164728
(Iteration 367 / 490) loss:0.149556
(Iteration 368 / 490) loss:0.165052
(Iteration 369 / 490) loss:0.193458
(Iteration 370 / 490) loss:0.155884
(Iteration 371 / 490) loss:0.149918
(Iteration 372 / 490) loss:0.159342
(Iteration 373 / 490) loss:0.16579
(Iteration 374 / 490) loss:0.14466
(Iteration 375 / 490) loss:0.180436
(Iteration 376 / 490) loss:0.156787
(Iteration 377 / 490) loss:0.163173
(Iteration 378 / 490) loss:0.14152
(Iteration 379 / 490) loss:0.171464
(Iteration 380 / 490) loss:0.160904
(Iteration 381 / 490) loss:0.186638
(Iteration 382 / 490) loss:0.165725
(Iteration 383 / 490) loss:0.170369
(Iteration 384 / 490) loss:0.158639
(Iteration 385 / 490) loss:0.135713
(Iteration 386 / 490) loss:0.166329
(Iteration 387 / 490) loss:0.149671
(Iteration 388 / 490) loss:0.144816
(Iteration 389 / 490) loss:0.154916
(Iteration 390 / 490) loss:0.156188
(Iteration 391 / 490) loss:0.166616
(Iteration 392 / 490) loss:0.158653
(Iteration 393 / 490) loss:0.166396
(Iteration 394 / 490) loss:0.15597
(Iteration 395 / 490) loss:0.15565
(Iteration 396 / 490) loss:0.186498
(Iteration 397 / 490) loss:0.183946
(Iteration 398 / 490) loss:0.16061
(Iteration 399 / 490) loss:0.155438
(Iteration 400 / 490) loss:0.153824
(Iteration 401 / 490) loss:0.163705
(Iteration 402 / 490) loss:0.164686
(Iteration 403 / 490) loss:0.169338
(Iteration 404 / 490) loss:0.17243
(Iteration 405 / 490) loss:0.136116
(Iteration 406 / 490) loss:0.154259
(Iteration 407 / 490) loss:0.168527
(Iteration 408 / 490) loss:0.173677
(Iteration 409 / 490) loss:0.185657
(Iteration 410 / 490) loss:0.167895
(Iteration 411 / 490) loss:0.170418
(Iteration 412 / 490) loss:0.162602
(Iteration 413 / 490) loss:0.165024
(Iteration 414 / 490) loss:0.175984
(Iteration 415 / 490) loss:0.176153
(Iteration 416 / 490) loss:0.155379
(Iteration 417 / 490) loss:0.14963
(Iteration 418 / 490) loss:0.151324
(Iteration 419 / 490) loss:0.172078
(Iteration 420 / 490) loss:0.159111
(Iteration 421 / 490) loss:0.158098
(Iteration 422 / 490) loss:0.165267
(Iteration 423 / 490) loss:0.138757
(Iteration 424 / 490) loss:0.154044
(Iteration 425 / 490) loss:0.195034
(Iteration 426 / 490) loss:0.151046
(Iteration 427 / 490) loss:0.160855
(Iteration 428 / 490) loss:0.164981
(Iteration 429 / 490) loss:0.162403
(Iteration 430 / 490) loss:0.168469
(Iteration 431 / 490) loss:0.152413
(Iteration 432 / 490) loss:0.1748
(Iteration 433 / 490) loss:0.145796
(Iteration 434 / 490) loss:0.166493
(Iteration 435 / 490) loss:0.161133
(Iteration 436 / 490) loss:0.136588
(Iteration 437 / 490) loss:0.167693
(Iteration 438 / 490) loss:0.171664
(Iteration 439 / 490) loss:0.1501
(Iteration 440 / 490) loss:0.165167
(Iteration 441 / 490) loss:0.169152
(Iteration 442 / 490) loss:0.153286
(Iteration 443 / 490) loss:0.168242
